probe_id,GSM254625,GSM254626,GSM254627,GSM254628,GSM254629,GSM254630,GSM254631,GSM254632,GSM254633,GSM254634,GSM254635,GSM254636,GSM254637,GSM254638,GSM254639,GSM254640,GSM254641,GSM254642,GSM254643,GSM254644,GSM254645,GSM254646,GSM254647,GSM254648,GSM254649,GSM254650,GSM254651,GSM254652,GSM254653,GSM254654,GSM254655,GSM254656,GSM254657,GSM254658,GSM254659,GSM254660,GSM254661,GSM254662,GSM254663,GSM254664,GSM254665,GSM254666,GSM254667,GSM254668,GSM254669,GSM254670,GSM254671,GSM254672,GSM254673,GSM254674,GSM254675,GSM254676,GSM254677,GSM254678,GSM254679,GSM254680,GSM254681,GSM254682,GSM254683,GSM254684,GSM254685,GSM254686,GSM254687,GSM254688,GSM254689,GSM254690,GSM254691,GSM254692,GSM254693,GSM254694,GSM254695,GSM254696,GSM254697,GSM254698,GSM254699,GSM254700,GSM254701,GSM254702,GSM254703,GSM254704,GSM254705,GSM254706,GSM254707,GSM254708,GSM254709,GSM254710,GSM254711,GSM254712,GSM254713,GSM254714,GSM254715,GSM254716,GSM254717,GSM254718,GSM254719,GSM254720,GSM254721,GSM254722,GSM254723,GSM254724,GSM254725,GSM254726,GSM254727,GSM254728,GSM254729,GSM254730,GSM254731
203290_at,11.34756829,10.99186181,10.8659159,10.83105178,10.99270734,6.750197827,9.830255701,10.42577098,10.5953309,10.95165464,11.04823487,10.21594178,7.164210742,7.126931155,7.000555083,7.661302931,6.982682125,10.67729138,7.2410477,10.8294875,11.03671554,11.20417321,10.72526105,6.9037306,7.038133256,10.94720851,10.87759417,11.08570824,6.944155164,8.345888233,7.014065755,7.068122206,10.91204746,10.91007889,10.43189719,11.03227441,7.699970896,10.84884882,12.48582507,9.44605325,10.90284088,9.765330505,12.0321778,10.71494375,11.04608127,7.991639759,6.939383668,9.913231384,11.36588355,10.63647186,9.050112603,11.14609465,9.926208203,10.35268441,10.51101516,11.40513118,11.76236967,6.953922996,7.81253945,7.906719273,7.130897942,9.722194695,8.890299943,7.125656862,11.32511647,11.30149142,11.27620013,8.63313016,11.67592574,10.18199271,11.0275355,11.75414234,10.11977461,11.15316257,6.721052375,6.472724095,9.779097363,10.688855,11.25047726,9.466494273,11.33661469,11.38917401,12.27953206,12.69348768,9.414668963,11.21926682,10.5682271,6.741176799,7.207241507,9.344989224,10.78884289,10.91729586,6.894467853,7.324719691,6.815191847,9.302205183,7.653577101,6.764194936,11.07208051,9.90090574,10.73952298,11.56897923,10.78877746,11.37211395,11.19419259,11.1465719,7.078421934
204273_at,6.694160164,9.270731894,4.612537877,9.207480328,5.674956687,5.95693392,4.754744281,7.102551997,4.395981543,8.584432499,7.084759773,4.547425271,5.408672046,7.075925708,4.740842748,9.008041123,4.839983049,4.664736907,9.517505657,9.118089231,6.6916725,9.290299592,4.92863181,5.767011808,9.443655691,6.756050567,8.697504167,4.699374351,9.672440902,5.515369313,9.396851176,7.366326149,5.300891629,9.986208389,5.121127463,8.802561185,5.216953602,8.920977532,4.542273066,4.936556857,8.619964796,6.213293425,7.201491711,5.195639685,9.247722646,5.776155356,8.552231185,4.788609408,9.189878802,5.486727174,4.941190026,8.725447791,6.263152386,6.009295516,8.222097806,4.909530583,10.28505619,4.739923492,8.624997747,5.594725579,8.423870194,5.095351925,6.613376082,5.33566227,9.122799817,4.813047365,7.990734853,5.776557125,9.01003956,5.841340656,7.01624485,4.563670496,4.524348092,4.491156064,8.963860002,4.92611532,5.447587727,9.134360133,8.178278045,5.11497602,6.87250254,8.621036719,5.103675913,7.220083877,6.153533439,8.371037562,7.879081442,7.908420653,8.431684993,5.452707686,8.310574901,6.610248512,8.524054499,5.647889725,9.354828385,4.891483515,5.238314673,5.001380334,7.881157371,5.1846464,7.063091502,5.708296964,9.113287672,4.790885878,6.445784208,9.207682081,8.015371008
214218_s_at,4.228143339,4.383357962,4.711286494,4.500017502,9.38409944,7.524486401,4.782654854,4.389486394,4.573620891,4.85313827,7.877833961,7.974137865,6.633106289,7.739613987,7.995989599,8.169168245,4.650560569,6.593991333,4.837904536,4.37709822,4.866676725,4.382365431,4.529726571,8.512346118,8.479610775,8.973666099,8.226693859,8.136039554,8.520760537,6.900162346,4.568328292,7.52639915,4.781302061,8.717266753,8.874623855,8.121460947,8.479765377,4.397975707,4.569013595,4.39802309,8.123762138,4.62140256,4.491563448,4.466255314,4.567139074,4.936233573,4.614388882,7.891229935,4.298044883,4.290203063,4.404289759,4.44647112,4.663575025,5.060431846,4.476251715,7.634445509,8.565231105,4.475426656,4.339461398,4.672331337,4.723527458,8.246317251,6.285997172,4.321114008,4.384693773,4.453064755,7.979159641,6.643587374,8.207152276,8.730310741,8.589129181,4.391841522,4.368083703,7.569792687,4.614674579,5.766691134,8.698617991,8.227981538,4.762727931,4.640717889,4.282217357,4.522122896,4.432923785,4.591461281,4.773368892,4.364343526,4.687085369,5.076521583,4.55693362,4.571912622,4.994160488,8.694536591,4.457104093,7.921999962,8.120245643,4.39641807,8.301557398,4.412918459,4.632837183,4.643347301,4.246456889,4.200205372,4.219278638,8.688063857,4.46860863,4.357912047,4.514366423
211699_x_at,10.84277945,14.00218193,8.594021409,14.191979,9.057147669,10.70425419,9.479872807,10.30617474,8.567093889,11.75755005,13.11457174,9.417466218,12.48684976,13.65131783,11.65843518,13.39281718,9.235186299,8.860020472,10.65386629,13.34616748,9.660226871,12.4978282,10.23582285,11.56722346,12.58010183,12.31376777,14.38102452,10.42567192,12.29758452,9.216614956,12.93185383,13.71962053,9.500097488,12.65179463,9.833098149,13.32390549,9.262978464,13.80890053,8.210074622,9.48434315,12.19199927,10.17640288,13.02478467,8.44515027,13.3824841,10.3710206,13.75448009,8.333184645,13.61188917,11.46740518,11.11830711,13.43358827,12.25077141,9.298933489,13.91448882,9.091456201,11.53238617,10.86556222,13.69220869,11.10477075,13.34667108,10.52172098,10.11419732,9.454930384,12.07981899,9.139661816,11.75158762,8.771607882,12.67423132,10.54078902,11.15493533,10.7649464,8.585269512,11.03913192,12.02835251,8.517247998,8.92137291,12.79425475,14.09962537,10.97024205,10.25893706,12.59421993,10.12561506,13.971829,9.156810385,10.94537699,13.24614348,10.63624307,12.8647795,10.40388163,14.21586433,10.92461467,12.38655212,10.10387728,12.58905484,11.45609115,9.967505093,9.755018177,11.74366824,10.25359649,13.10875195,11.49967852,13.9793922,8.920507629,11.72691901,13.55619844,13.25497533
214414_x_at,11.23537608,13.75215363,8.005413049,13.47220789,9.217425594,10.54491506,9.37381886,10.87691762,8.487569088,12.25584154,13.31270113,9.078789048,12.49399735,13.59902643,11.31240792,13.10322716,9.371610911,8.847158213,11.53333261,13.16319994,9.571103874,12.52770613,10.59217408,11.66377156,12.82102583,12.37217766,13.97138452,10.32929323,12.24117596,9.611727445,12.51992073,13.36192818,9.883279754,12.92134598,9.660929311,13.04595543,9.340558893,12.46682444,7.879343789,8.787309955,12.18095651,10.34823881,12.80178099,8.189725568,13.18641635,10.20865883,13.21579758,7.763528232,12.85218826,11.46745377,11.58034558,13.37782762,12.40817969,8.833282738,13.65089659,8.726616649,12.26630343,11.37561586,13.63346666,10.77048596,13.36307603,10.52780419,10.42486515,9.665890537,12.6706684,9.055935997,12.23130222,8.901356507,13.29256652,10.46451436,11.52653734,10.86576205,7.523699802,10.68233727,11.89445625,8.065766397,8.4365831,12.51706043,13.76873831,11.30452797,10.36038997,12.67325084,10.37922457,13.43136994,9.373147405,10.90930913,13.06460512,11.62635833,12.91070413,10.53064356,13.5558686,11.37072237,12.8295405,9.423226049,12.55892293,11.47810019,9.744305979,9.500293833,11.97520907,10.40616482,12.42095559,11.65539386,13.02824917,8.433070498,11.80669562,13.5250261,12.4340705
214199_at,11.55134034,13.02322216,10.03948942,12.72668879,10.16400807,10.16029225,9.760216817,12.46278928,10.01344529,12.71773121,11.91184993,10.79978239,11.19185284,12.7713069,12.05883252,12.524382,10.01962446,7.046911346,12.74907282,11.4571363,11.70820069,12.83886068,9.861224504,10.72484388,12.77537669,10.93590987,12.77385839,7.808422047,13.06499911,11.92060886,13.04125811,12.22333997,9.202762043,13.17935947,10.14466046,13.21384784,12.86469068,12.44263621,10.46097834,9.255237655,13.0214039,9.039850949,12.26718429,8.54661302,12.45623618,11.95861114,13.011003,9.943850663,12.60365453,10.21917111,9.557454965,12.78918819,12.14999024,7.755711944,12.72822507,9.728999689,12.46785008,9.689087881,12.6353462,10.9912215,12.95853278,9.528540383,10.60749571,8.311281676,12.56411254,8.631118817,12.82920675,8.917229245,12.54780332,10.98218249,12.82447672,9.266212548,8.151710928,9.694938777,12.79209549,8.835030286,8.857401421,12.78310556,12.65657685,9.521945695,11.82260799,12.67212574,7.836291909,12.68511799,10.38852973,13.16053931,13.27338522,11.96055769,12.59832124,9.340398823,11.95729019,7.657250344,12.43847048,7.228418031,12.79379459,10.70131662,9.493809188,8.254039523,8.043761038,9.57185567,13.2118263,11.18775996,12.76035854,9.425665344,10.83395757,12.50417899,12.86904447
204268_at,13.00121534,6.764819721,11.13670742,7.904860653,9.456368245,7.246428284,13.00803059,7.5924439,10.00280068,6.941900935,8.327114145,8.317069877,9.24848567,7.567653464,7.25593041,6.89791143,7.704827561,6.644130401,7.249163619,6.975959959,6.998337505,7.266950226,9.625956332,7.385544381,6.461981893,10.15324109,6.641120622,7.971475208,6.872898745,8.040120947,6.817582926,7.999091849,8.935312686,6.706638418,9.882465695,6.680589162,7.796013191,7.186989583,9.257301173,11.07175734,6.873091824,9.362268913,7.327013701,10.74320294,6.967375313,7.148536946,6.75498682,12.80530056,7.111231444,8.452666531,9.605115092,6.977555199,6.946472624,7.066469426,9.839047753,10.41879542,7.125547113,7.137646191,6.850333088,7.415453641,6.097108337,7.758713068,9.742820932,8.944590697,7.163318894,11.56106013,7.553277161,12.47065716,7.013157066,7.805523964,7.458374849,11.61594866,7.915577645,9.463648781,6.637374244,13.85020546,10.03028352,6.801084295,6.993884893,6.80628267,6.888984488,6.677545532,7.542338137,6.774605874,7.754809479,7.371943529,7.876346645,6.916772291,7.303851744,8.295877355,6.491857726,8.237732429,6.760209437,8.220121721,6.946246736,9.496243235,7.363608491,6.934477399,11.73165042,11.99484046,6.820298114,9.072832768,6.985128703,9.87160953,7.313170732,6.873567309,7.040163154
202768_at,10.79073807,10.40691051,7.84342416,12.84007311,8.686982708,10.58411181,7.761182211,7.962431673,7.540512788,10.22169948,10.56717672,7.43357695,8.304742752,7.668749743,7.455006957,12.11426237,9.454474464,7.486518722,8.326897217,11.78792807,9.655313241,10.26143442,8.256040755,11.56105746,12.01054043,9.531037774,13.0867627,7.536630434,12.77793177,10.20722057,11.23351032,10.45323118,7.809492754,12.73993685,9.389941001,11.94516938,7.783706964,8.94910011,7.207907245,8.290298889,7.963148628,9.795333329,12.30986802,7.0709513,9.460179415,9.667427243,10.92935417,7.337075955,10.08542779,9.727288445,10.23440812,11.89325442,12.09188506,7.969400183,12.26100473,8.247521445,12.16495792,10.01595286,12.23586642,9.788561327,7.891487516,10.05759671,8.440005954,7.501572069,11.12868348,9.069526584,11.71873758,7.624388509,11.49475527,10.30681636,12.35877824,7.694714559,7.781742056,9.922934112,9.590345173,8.508898792,8.118861121,12.36899734,11.99654212,10.08072252,8.736158916,11.96721831,7.723483988,10.76750068,9.338703503,10.75518345,12.09584754,9.047214374,10.71856764,7.206512569,8.104315186,10.14454311,12.36465186,9.534336305,11.33507418,8.634789165,7.799723059,8.484074635,9.763418769,9.793374656,12.36022205,8.135196751,11.94947896,7.363832391,9.604328065,12.30111964,11.59839357
214612_x_at,4.798679178,4.827987858,7.290585147,5.098120447,4.926271551,11.07042148,5.118685399,4.902710014,9.4570293,5.231586264,5.313606839,4.917512254,4.943522004,4.931405513,5.071119681,5.022716701,4.918147095,10.83881191,5.125827228,4.923813602,4.977790997,4.958871485,10.51411553,5.148838412,4.695451825,4.909310792,5.04150661,4.863843278,4.952230509,5.371328207,4.86787584,4.894812391,5.119511837,5.112321528,5.036414618,4.915666064,5.07050517,4.884514765,4.94392567,4.735455447,5.109432344,5.003594337,4.885504156,4.847774824,4.930210821,4.763843228,5.001229966,10.74776057,4.741152282,4.853927499,4.958147692,4.877547545,5.039347763,5.583585617,5.585438787,5.062951344,4.989678246,10.98977434,4.748379677,9.065992282,5.132415339,5.296589197,7.250551596,8.549896749,4.827107247,5.064653625,4.955757648,4.907501604,4.864988608,7.096377648,4.950871352,4.792771105,5.017227111,4.987663643,4.784458696,10.54817666,4.869809641,4.983131074,4.969548268,5.121255744,6.252024827,4.987624762,4.802523031,4.991086452,7.901756882,4.922308159,5.03527961,5.21023917,5.010850725,5.075751526,5.061920314,4.891760338,5.121500134,11.01709554,5.039870441,5.006565799,10.72772326,9.632906982,6.212480334,4.767676252,4.961327214,4.884886782,4.836223268,4.733152177,4.737292475,4.896170921,4.958388616
209904_at,5.573302239,9.6883113,5.009753933,8.640712564,4.940311017,6.088655779,5.082307905,6.686997745,4.841190159,7.544551929,9.092901523,5.418698679,6.118087804,7.954839138,5.301969352,8.08998355,4.899354989,5.025207972,9.156681453,7.514309076,5.224723068,9.483543063,5.017619255,7.481645309,8.721617915,7.442934755,8.47057255,4.917735591,9.791267746,6.239257711,9.729043592,6.911303371,4.882261263,9.098377892,5.180462953,9.548095955,7.009168782,9.165942948,6.321028754,5.866914903,8.912546514,5.146305911,7.955654973,5.066516242,9.515758776,5.256513886,9.138042481,4.928397731,9.888236555,5.668573774,6.587347461,9.077990426,6.492515366,4.750159681,8.596535505,5.2781707,8.514719615,6.55071749,8.704820917,6.020852539,8.593105955,5.190841929,5.587341144,4.810955883,7.710410641,4.958570231,8.292419962,4.997611088,8.562436889,7.485341371,7.464034581,4.899205899,5.700759414,5.620319482,9.255929152,4.954889209,4.927768844,9.741360814,8.130761753,5.012066862,6.861176707,7.846005072,4.943370895,7.802817462,6.916708722,7.979335492,9.107573301,7.699390949,8.329677729,5.106955179,8.775333173,4.843791731,8.529840581,5.015400862,9.735469739,4.726631155,6.325004282,8.087722914,5.10744194,5.323335592,8.174845437,7.077158113,9.256849762,6.973924831,6.388576434,9.347963962,9.148160224
213674_x_at,6.609130874,7.91784541,7.709935089,7.608483027,8.696947256,6.675636024,9.400816163,8.756630627,6.670492648,7.767418314,6.909051895,6.541106191,6.92025163,7.046632573,8.885797636,7.612326026,9.875507042,6.476675293,6.72653892,9.118722713,11.95146715,6.811722527,7.00893906,9.322358845,9.026253305,6.073736825,7.867885298,10.40038685,7.077735732,6.582666131,7.828002695,7.779117832,8.2986288,7.266768615,8.990836845,6.924572855,11.60249639,6.880703443,8.254835223,7.187321068,8.604680606,13.15558199,11.01157963,9.261825337,8.005067266,9.846665241,7.677157356,8.355928491,7.795228707,7.654362113,7.574352153,7.403840069,10.99896072,6.561773302,7.792200344,6.401504985,6.332410518,6.566960713,6.250402323,9.636888807,7.433984159,8.322936585,9.589212642,6.355502687,7.612332128,10.14871283,10.26048461,7.920038016,6.368449988,6.637364587,13.09997096,7.427050273,11.26338302,9.988677951,7.309014581,7.247722981,6.553290024,6.371004583,9.499655312,9.531784889,8.380705008,8.400361675,6.688244137,6.756103797,8.351775722,11.99577073,7.013816303,8.893171047,8.366210404,6.370230794,6.665455885,7.887782485,8.90880753,6.617221529,6.527241067,11.20001906,6.570727573,7.132301084,10.8297334,7.566429485,12.85282966,7.278915292,6.795063053,12.38813379,8.310239821,7.454563337,6.41268828
217232_x_at,11.03016192,13.73259066,9.079438848,14.10652674,9.546743965,10.70703043,8.725109357,10.09044742,9.280891955,11.93099562,13.25400763,9.444967873,12.23415996,13.54683901,11.43024534,13.72189432,8.921242855,9.097534903,11.64090051,13.47967486,9.396758994,12.74332051,10.28673956,11.63303713,12.8627432,12.66626833,14.30223603,10.70797123,12.70813374,9.337301335,12.74128707,13.73157949,9.667352103,13.07982877,10.28787625,13.23368674,9.552696985,13.55792322,8.352126237,9.00652462,12.14401412,10.7130072,13.25806667,8.556083939,13.21243346,10.19936325,13.44101578,8.223213467,13.54731689,11.34658638,10.88878475,13.27137974,12.70346067,9.549113667,14.16468022,9.592252195,12.61118502,11.03278599,13.71349761,10.52973897,13.51730892,10.89678105,10.35850701,9.681751505,12.61528504,9.360129823,12.38676083,9.124481627,12.93512387,9.953625623,11.33627229,11.09634853,8.662684917,11.45718463,11.76454895,8.502036454,9.006737067,12.75261255,13.64652516,11.17823305,11.03682158,13.10928798,10.57861776,13.93429489,9.788205179,10.92354805,12.99781295,11.36095863,12.76886772,10.39337323,13.79065573,11.51949976,12.29169944,9.838269314,12.74915599,11.52656032,10.22111549,9.989386452,11.81340017,10.50865888,13.10176706,11.56762855,13.60768261,9.187101169,11.88709139,13.75855518,13.08490321
214774_x_at,6.796751155,4.759611219,8.021495242,4.811917713,8.847244458,8.243437992,4.337749216,4.596974837,6.664363198,4.283318857,5.081478863,8.565326964,6.32243917,5.322744822,8.807635443,5.080159284,8.639591201,8.883960852,4.627915572,4.605905541,7.917170685,5.607013743,8.164685097,7.275782877,4.912293117,7.840354796,5.182876551,10.14290903,4.540606542,8.817742864,4.114525138,5.659719463,6.32176047,4.458615971,7.118137038,4.760811964,8.10441374,4.25823576,9.971656118,8.627419024,5.73128768,6.102613969,5.182281931,5.844343085,4.791696984,9.354504303,4.519859257,4.348916767,4.830946991,7.844266071,5.851713801,5.313002054,4.320115445,5.09085312,4.376255649,8.5160999,5.680361748,5.540361122,5.745413951,6.286937768,4.622374781,7.785505812,6.898024475,7.817659505,5.452412514,4.770281726,5.026705836,6.632582389,5.024971597,7.50678312,4.339602879,4.390560318,9.635007733,4.356080751,4.51759945,4.660907035,8.063355349,4.673179094,5.757362129,6.392528979,8.400063139,4.49915289,9.364058552,5.063592704,9.074837107,5.081618985,4.261096277,4.680093794,4.449203963,7.51582728,4.419713511,7.286949613,4.773591837,8.307441059,4.600734791,5.450109672,5.848157455,7.283660431,6.341313197,5.178480795,4.898678501,8.272120775,4.628137371,8.054525824,8.509695393,4.142304589,4.584265218
204018_x_at,11.47766297,14.23888193,9.116167968,14.32786399,9.645138457,11.10391886,10.02555082,10.9304407,9.328703195,12.45925426,13.60583721,9.929988594,12.91940308,14.06517739,11.93070521,13.88866405,9.721520748,9.542416502,11.47145033,13.83199716,10.14420908,12.93891708,10.93057516,11.85718002,13.27556563,12.83006346,14.70828299,10.96464482,12.9262603,9.847544361,13.31937654,14.00061064,10.0831726,13.2852919,10.44863915,13.67613127,9.848399563,13.81343162,8.502732011,9.910933325,12.59480138,10.63280704,13.26419679,8.740075621,13.80041209,11.04213695,13.91740026,8.862050443,13.81643989,12.07190838,11.95267767,13.95178382,12.89874782,9.84522574,14.29006533,9.652053487,11.88288234,11.42657593,14.27084799,11.5137122,13.8325903,10.91596479,10.76253191,9.82637862,12.54190605,9.817257568,12.37331512,9.180520116,13.40129713,11.10542905,11.86027763,11.57869664,8.981919575,11.68659362,12.61323053,8.981289633,9.373752933,13.20429662,14.30771277,11.64971673,10.77439256,12.97651148,10.83451829,14.12114506,9.875461089,11.29869575,13.58816294,11.44731154,13.38768277,10.92072929,14.46917233,11.53975572,13.00248521,10.51747707,13.09042543,12.18715675,10.45262523,10.28312489,12.29220074,10.93870164,13.45024847,12.16421494,14.05040402,9.570855646,12.50280411,14.16880533,13.638576
217046_s_at,7.009421288,10.34410105,6.1595177,9.77050254,5.893807063,6.244765633,6.003936274,7.752448057,6.375404343,8.703839073,9.504695714,6.46088811,7.251646335,8.457558689,6.226780749,8.863911196,5.896832266,5.829663763,10.38264704,8.785345473,7.114687757,10.27536212,6.23752432,6.351494032,10.42523258,6.545506383,9.594426635,6.072174179,10.60419012,6.455119592,10.63052639,8.267515628,6.346031099,10.03447399,6.511481656,10.65613801,6.408517393,10.25012113,5.955483367,6.712962418,9.645454288,6.062517835,8.600230396,5.897985194,10.68269219,6.665463487,9.509770572,6.384810655,10.91890146,6.83719602,6.433353887,9.260139828,8.486506633,5.772862833,9.552576743,6.283199887,9.68740835,6.069365469,9.15418956,6.014625461,9.260540225,6.251960722,6.550939843,5.772552713,8.679930325,6.338615631,9.182449059,5.964973633,9.966778465,7.804893364,7.849013993,6.272710596,6.282979975,6.880109132,9.636170664,6.142035227,6.454545225,10.77776976,9.089652328,6.465441066,7.16708682,9.097546448,5.892089254,8.65984101,6.475178707,7.717957086,9.948402939,8.446015358,10.02830937,6.404968379,10.10457885,6.074536863,9.450264979,6.634642707,10.62474385,6.698391006,6.671491171,8.583464049,6.565978683,6.171463303,9.423668926,6.549244155,10.08609445,6.451696274,7.384993044,10.26553287,10.34150011
204885_s_at,5.882188161,6.848514886,5.195174484,5.985619285,5.056897737,6.543525661,8.090597935,7.960923357,5.155615072,7.805324726,6.86763642,5.352353096,7.443418834,9.494855222,5.02150033,6.937625684,5.089924613,5.253691722,5.819913395,5.440157425,7.158166199,8.067651825,5.23801642,10.46456412,9.800390744,5.293289873,7.395102416,6.324094013,7.172266543,9.455420405,6.816309084,8.150697476,6.621049525,6.510389863,5.444782072,7.526567057,9.926460728,6.707697933,5.436763886,5.594922671,7.760474108,7.554021881,8.548460154,9.370931574,5.439747306,10.75209177,7.486247885,5.499317711,6.858830724,5.149379235,5.504213148,7.619494781,6.702764077,9.828271218,6.940342307,8.03383696,6.303206543,10.4409688,8.572030828,5.476268913,5.934695788,5.336519826,10.07180181,7.62431084,8.107903184,6.358732735,7.099156571,7.014519417,7.440575507,6.46468552,6.296825932,5.553214318,5.227053577,5.729362197,9.114333648,6.385206537,9.084355223,7.756945344,8.462273984,8.951053959,8.211771118,5.795837491,9.369789773,9.409788033,9.996861346,8.263943957,8.937554598,7.549885021,8.746381108,11.03459516,6.223755433,5.288167861,8.636478833,5.09312422,7.444774982,11.68966627,10.20842562,6.059379572,6.412819743,8.926187916,9.184827927,9.024510537,9.332252613,10.53883242,5.709071964,7.0394621,5.913562624
209278_s_at,8.9106461,6.363289486,6.504466627,6.773770725,7.682301357,7.844948045,5.937853017,7.414078997,7.918446494,6.633069568,6.415261359,8.853046806,8.478455792,5.827808954,6.863180817,6.76666171,12.83204993,6.410114836,8.038951402,6.664933024,11.53693615,7.792509298,7.193017243,8.480765766,7.232923799,6.24056589,8.14337855,5.993206158,7.571561219,6.177024643,7.138038308,5.983433692,6.278556429,6.994161572,9.532314072,6.868850545,9.02540261,6.130746136,9.3103117,8.055395777,5.994670772,10.66906559,7.20246898,9.980604618,7.302319385,5.797281435,6.888970444,6.179909967,7.381227326,8.206502889,5.998352148,6.154962849,7.110268113,12.14275379,6.690581966,11.01060517,7.699338143,7.993872396,5.963772465,10.99006333,6.431536622,12.15849577,9.342009273,10.23223149,7.433762105,10.87331259,6.256235023,6.817269479,8.044114858,8.649860606,7.755203128,8.362402909,5.443502851,7.125030092,5.931731673,8.049715016,10.85511675,6.945890324,6.957228676,10.42886142,7.683804137,7.190058069,10.19581072,7.267534321,7.622922195,7.818227852,6.779937232,7.341055216,6.889722175,7.004613468,7.149819846,11.98513875,7.167089598,5.932967572,7.171526192,6.317040773,6.78784921,6.697260697,6.906084545,6.470632818,5.932279309,7.767554763,7.648163078,6.961687877,11.89614359,6.276345761,6.311853444
